career_title,skill_id,skill_name,relation_type
sound designer,translate-artistic-concepts-to-technical-designs,translate artistic concepts to technical designs,optional
sound designer,analyse-the-need-for-technical-resources,analyse the need for technical resources,optional
sound designer,manage-personal-professional-development,manage personal professional development,optional
sound designer,develop-professional-network,develop professional network,optional
chief technology officer,decision-support-systems,decision support systems,essential
chief technology officer,attack-vectors,attack vectors,essential
chief technology officer,ict-project-management,ICT project management,essential
chief technology officer,ict-project-management-methodologies,ICT project management methodologies,essential
chief technology officer,administer-ict-system,administer ICT system,essential
chief technology officer,carry-out-strategic-research,carry out strategic research,essential
chief technology officer,manage-budgets,manage budgets,essential
chief technology officer,define-technology-strategy,define technology strategy,essential
chief technology officer,optimise-choice-of-ict-solution,optimise choice of ICT solution,essential
chief technology officer,implement-ict-coding-conventions,implement ICT coding conventions,essential
chief technology officer,monitor-technology-trends,monitor technology trends,essential
chief technology officer,analyse-ict-system,analyse ICT system,essential
chief technology officer,maintain-plan-for-continuity-of-operations,maintain plan for continuity of operations,essential
chief technology officer,coordinate-technological-activities,coordinate technological activities,essential
chief technology officer,ensure-adherence-to-organisational-ict-standards,ensure adherence to organisational ICT standards,essential
chief technology officer,lead-technology-development-of-an-organisation,lead technology development of an organisation,essential
chief technology officer,review-development-process-of-an-organisation,review development process of an organisation,essential
chief technology officer,monitor-ict-research,monitor ICT research,essential
chief technology officer,utilise-decision-support-system,utilise decision support system,essential
chief technology officer,establish-an-ict-customer-support-process,establish an ICT customer support process,essential
chief technology officer,implement-corporate-governance,implement corporate governance,essential
chief technology officer,haskell,Haskell,optional
chief technology officer,erlang,Erlang,optional
chief technology officer,information-structure,information structure,optional
chief technology officer,sas-language,SAS language,optional
chief technology officer,agile-project-management,Agile project management,optional
chief technology officer,ruby-computer-programming,Ruby (computer programming),optional
chief technology officer,common-lisp,Common Lisp,optional
chief technology officer,lisp,Lisp,optional
chief technology officer,visual-studio-net,Visual Studio .NET,optional
chief technology officer,business-intelligence,business intelligence,optional
chief technology officer,java-computer-programming,Java (computer programming),optional
chief technology officer,computer-programming,computer programming,optional
chief technology officer,prolog-computer-programming,Prolog (computer programming),optional
chief technology officer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
chief technology officer,ict-quality-policy,ICT quality policy,optional
chief technology officer,javascript,JavaScript,optional
chief technology officer,perl,Perl,optional
chief technology officer,smalltalk-computer-programming,Smalltalk (computer programming),optional
chief technology officer,php,PHP,optional
chief technology officer,assembly-computer-programming,Assembly (computer programming),optional
chief technology officer,software-components-libraries,software components libraries,optional
chief technology officer,hardware-components,hardware components,optional
chief technology officer,c-2,C#,optional
chief technology officer,internet-governance,internet governance,optional
chief technology officer,r,R,optional
chief technology officer,groovy,Groovy,optional
chief technology officer,asp-net,ASP.NET,optional
chief technology officer,apl,APL,optional
chief technology officer,ict-communications-protocols,ICT communications protocols,optional
chief technology officer,microsoft-visual-c,Microsoft Visual C++,optional
chief technology officer,typescript,TypeScript,optional
chief technology officer,coffeescript,CoffeeScript,optional
chief technology officer,objective-c,Objective-C,optional
chief technology officer,ml-computer-programming,ML (computer programming),optional
chief technology officer,ajax,AJAX,optional
chief technology officer,c,C++,optional
chief technology officer,sap-r3,SAP R3,optional
chief technology officer,business-strategy-concepts,business strategy concepts,optional
chief technology officer,swift-computer-programming,Swift (computer programming),optional
chief technology officer,matlab,MATLAB,optional
chief technology officer,python-computer-programming,Python (computer programming),optional
chief technology officer,ict-infrastructure,ICT infrastructure,optional
chief technology officer,scratch-computer-programming,Scratch (computer programming),optional
chief technology officer,process-based-management,Process-based management,optional
chief technology officer,lean-project-management,Lean project management,optional
chief technology officer,vbscript,VBScript,optional
chief technology officer,cobol,COBOL,optional
chief technology officer,software-components-suppliers,software components suppliers,optional
chief technology officer,pascal-computer-programming,Pascal (computer programming),optional
chief technology officer,abap,ABAP,optional
chief technology officer,scala,Scala,optional
chief technology officer,maintain-relationship-with-customers,maintain relationship with customers,optional
chief technology officer,perform-business-analysis,perform business analysis,optional
chief technology officer,ensure-information-privacy,ensure information privacy,optional
chief technology officer,oversee-development-of-software,oversee development of software,optional
chief technology officer,build-business-relationships,build business relationships,optional
power electronics engineer,circuit-diagrams,circuit diagrams,essential
power electronics engineer,engineering-principles,engineering principles,essential
power electronics engineer,integrated-circuits,integrated circuits,essential
power electronics engineer,electronics,electronics,essential
power electronics engineer,perform-data-analysis,perform data analysis,essential
power electronics engineer,record-test-data,record test data,essential
power electronics engineer,test-power-electronics,test power electronics,essential
power electronics engineer,conduct-quality-control-analysis,conduct quality control analysis,essential
power electronics engineer,adjust-engineering-designs,adjust engineering designs,essential
power electronics engineer,use-technical-drawing-software,use technical drawing software,essential
power electronics engineer,test-microelectronics,test microelectronics,essential
power electronics engineer,analyse-test-data,analyse test data,essential
power electronics engineer,draft-design-specifications,draft design specifications,essential
power electronics engineer,design-prototypes,design prototypes,essential
power electronics engineer,report-analysis-results,report analysis results,essential
power electronics engineer,define-technical-requirements,define technical requirements,essential
power electronics engineer,prepare-production-prototypes,prepare production prototypes,essential
power electronics engineer,approve-engineering-design,approve engineering design,essential
power electronics engineer,risk-management,risk management,optional
power electronics engineer,robotic-components,robotic components,optional
power electronics engineer,cae-software,CAE software,optional
power electronics engineer,cad-software,CAD software,optional
power electronics engineer,robotics,robotics,optional
power electronics engineer,provide-technical-documentation,provide technical documentation,optional
power electronics engineer,design-firmware,design firmware,optional
power electronics engineer,assemble-hardware-components,assemble hardware components,optional
power electronics engineer,create-technical-plans,create technical plans,optional
power electronics engineer,design-integrated-circuits,design integrated circuits,optional
power electronics engineer,use-cam-software,use CAM software,optional
power electronics engineer,coordinate-engineering-teams,coordinate engineering teams,optional
power electronics engineer,use-cad-software,use CAD software,optional
power electronics engineer,apply-technical-communication-skills,apply technical communication skills,optional
power electronics engineer,install-software,install software,optional
power electronics engineer,perform-project-management,perform project management,optional
power electronics engineer,program-firmware,program firmware,optional
power electronics engineer,train-employees,train employees,optional
power electronics engineer,perform-resource-planning,perform resource planning,optional
power electronics engineer,develop-product-design,develop product design,optional
ICT information and knowledge manager,information-structure,information structure,essential
ICT information and knowledge manager,information-security-strategy,information security strategy,essential
ICT information and knowledge manager,business-intelligence,business intelligence,essential
ICT information and knowledge manager,information-architecture,information architecture,essential
ICT information and knowledge manager,data-mining,data mining,essential
ICT information and knowledge manager,decision-support-systems,decision support systems,essential
ICT information and knowledge manager,attack-vectors,attack vectors,essential
ICT information and knowledge manager,information-extraction,information extraction,essential
ICT information and knowledge manager,information-categorisation,information categorisation,essential
ICT information and knowledge manager,business-processes,business processes,essential
ICT information and knowledge manager,data-storage,data storage,essential
ICT information and knowledge manager,online-analytical-processing,online analytical processing,essential
ICT information and knowledge manager,unstructured-data,unstructured data,essential
ICT information and knowledge manager,data-models,data models,essential
ICT information and knowledge manager,migrate-existing-data,migrate existing data,essential
ICT information and knowledge manager,interpret-current-data,interpret current data,essential
ICT information and knowledge manager,manage-business-knowledge,manage business knowledge,essential
ICT information and knowledge manager,assess-informational-needs,assess informational needs,essential
ICT information and knowledge manager,manage-ict-data-architecture,manage ICT data architecture,essential
ICT information and knowledge manager,analyse-the-context-of-an-organisation,analyse the context of an organisation,essential
ICT information and knowledge manager,manage-data-collection-systems,manage data collection systems,essential
ICT information and knowledge manager,deliver-visual-presentation-of-data,deliver visual presentation of data,essential
ICT information and knowledge manager,structure-information,structure information,essential
ICT information and knowledge manager,manage-information-sources,manage information sources,essential
ICT information and knowledge manager,create-data-models,create data models,essential
ICT information and knowledge manager,data-protection,data protection,optional
ICT information and knowledge manager,information-confidentiality,information confidentiality,optional
ICT information and knowledge manager,data-quality-assessment,data quality assessment,optional
ICT information and knowledge manager,assess-ict-knowledge,assess ICT knowledge,optional
ICT information and knowledge manager,implement-ict-safety-policies,implement ICT safety policies,optional
ICT information and knowledge manager,keep-up-with-the-latest-information-systems-solutions,keep up with the latest information systems solutions,optional
ICT information and knowledge manager,perform-data-mining,perform data mining,optional
ICT information and knowledge manager,use-databases,use databases,optional
ICT information and knowledge manager,ensure-information-privacy,ensure information privacy,optional
ICT information and knowledge manager,design-information-system,design information system,optional
ICT information and knowledge manager,interact-with-users-to-gather-requirements,interact with users to gather requirements,optional
ICT information and knowledge manager,coordinate-technological-activities,coordinate technological activities,optional
ICT information and knowledge manager,manage-cloud-data-and-storage,manage cloud data and storage,optional
ICT information and knowledge manager,utilise-decision-support-system,utilise decision support system,optional
ICT information and knowledge manager,implement-data-warehousing-techniques,implement data warehousing techniques,optional
knowledge engineer,information-structure,information structure,essential
knowledge engineer,systems-development-life-cycle,systems development life-cycle,essential
knowledge engineer,business-intelligence,business intelligence,essential
knowledge engineer,information-extraction,information extraction,essential
knowledge engineer,web-programming,web programming,essential
knowledge engineer,task-algorithmisation,task algorithmisation,essential
knowledge engineer,business-process-modelling,business process modelling,essential
knowledge engineer,resource-description-framework-query-language,resource description framework query language,essential
knowledge engineer,database-development-tools,database development tools,essential
knowledge engineer,systems-theory,systems theory,essential
knowledge engineer,principles-of-artificial-intelligence,principles of artificial intelligence,essential
knowledge engineer,natural-language-processing,natural language processing,essential
knowledge engineer,use-an-application-specific-interface,use an application-specific interface,essential
knowledge engineer,use-markup-languages,use markup languages,essential
knowledge engineer,assess-ict-knowledge,assess ICT knowledge,essential
knowledge engineer,manage-database,manage database,essential
knowledge engineer,manage-business-knowledge,manage business knowledge,essential
knowledge engineer,use-databases,use databases,essential
knowledge engineer,analyse-business-requirements,analyse business requirements,essential
knowledge engineer,create-semantic-trees,create semantic trees,essential
knowledge engineer,apply-ict-systems-theory,apply ICT systems theory,essential
knowledge engineer,define-technical-requirements,define technical requirements,essential
knowledge engineer,manage-ict-semantic-integration,manage ICT semantic integration,essential
knowledge engineer,haskell,Haskell,optional
knowledge engineer,erlang,Erlang,optional
knowledge engineer,sas-language,SAS language,optional
knowledge engineer,ruby-computer-programming,Ruby (computer programming),optional
knowledge engineer,common-lisp,Common Lisp,optional
knowledge engineer,lisp,Lisp,optional
knowledge engineer,visual-studio-net,Visual Studio .NET,optional
knowledge engineer,java-computer-programming,Java (computer programming),optional
knowledge engineer,information-architecture,information architecture,optional
knowledge engineer,computer-programming,computer programming,optional
knowledge engineer,data-mining,data mining,optional
knowledge engineer,cognitive-psychology,cognitive psychology,optional
knowledge engineer,prolog-computer-programming,Prolog (computer programming),optional
knowledge engineer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
knowledge engineer,visual-presentation-techniques,visual presentation techniques,optional
knowledge engineer,javascript,JavaScript,optional
knowledge engineer,decision-support-systems,decision support systems,optional
knowledge engineer,perl,Perl,optional
knowledge engineer,smalltalk-computer-programming,Smalltalk (computer programming),optional
knowledge engineer,php,PHP,optional
knowledge engineer,assembly-computer-programming,Assembly (computer programming),optional
knowledge engineer,c-2,C#,optional
knowledge engineer,r,R,optional
knowledge engineer,groovy,Groovy,optional
knowledge engineer,asp-net,ASP.NET,optional
knowledge engineer,apl,APL,optional
knowledge engineer,sparql,SPARQL,optional
knowledge engineer,ict-security-legislation,ICT security legislation,optional
knowledge engineer,microsoft-visual-c,Microsoft Visual C++,optional
knowledge engineer,typescript,TypeScript,optional
knowledge engineer,information-categorisation,information categorisation,optional
knowledge engineer,ict-project-management,ICT project management,optional
knowledge engineer,coffeescript,CoffeeScript,optional
knowledge engineer,objective-c,Objective-C,optional
knowledge engineer,ml-computer-programming,ML (computer programming),optional
knowledge engineer,ajax,AJAX,optional
knowledge engineer,c,C++,optional
knowledge engineer,sap-r3,SAP R3,optional
knowledge engineer,cloud-technologies,cloud technologies,optional
knowledge engineer,swift-computer-programming,Swift (computer programming),optional
knowledge engineer,matlab,MATLAB,optional
knowledge engineer,unstructured-data,unstructured data,optional
knowledge engineer,linq,LINQ,optional
knowledge engineer,python-computer-programming,Python (computer programming),optional
knowledge engineer,scratch-computer-programming,Scratch (computer programming),optional
knowledge engineer,vbscript,VBScript,optional
knowledge engineer,cobol,COBOL,optional
knowledge engineer,pascal-computer-programming,Pascal (computer programming),optional
knowledge engineer,abap,ABAP,optional
knowledge engineer,n1ql,N1QL,optional
knowledge engineer,scala,Scala,optional
knowledge engineer,define-database-physical-structure,define database physical structure,optional
knowledge engineer,use-spreadsheets-software,use spreadsheets software,optional
knowledge engineer,store-digital-data-and-systems,store digital data and systems,optional
knowledge engineer,design-database-scheme,design database scheme,optional
knowledge engineer,use-query-languages,use query languages,optional
knowledge engineer,use-back-up-and-recovery-tools,use back-up and recovery tools,optional
knowledge engineer,create-database-diagrams,create database diagrams,optional
knowledge engineer,implement-a-virtual-private-network,implement a virtual private network,optional
knowledge engineer,design-application-interfaces,design application interfaces,optional
knowledge engineer,manage-digital-documents,manage digital documents,optional
knowledge engineer,manage-cloud-data-and-storage,manage cloud data and storage,optional
knowledge engineer,build-business-relationships,build business relationships,optional
knowledge engineer,utilise-decision-support-system,utilise decision support system,optional
ICT network administrator,network-management-system-tools,network management system tools,essential
ICT network administrator,ict-network-routing,ICT network routing,essential
ICT network administrator,solution-deployment,solution deployment,essential
ICT network administrator,computer-programming,computer programming,essential
ICT network administrator,ict-network-security-risks,ICT network security risks,essential
ICT network administrator,procurement-of-ict-network-equipment,procurement of ICT network equipment,essential
ICT network administrator,internet-governance,internet governance,essential
ICT network administrator,cyber-attack-counter-measures,cyber attack counter-measures,essential
ICT network administrator,ict-security-legislation,ICT security legislation,essential
ICT network administrator,ict-system-programming,ICT system programming,essential
ICT network administrator,cloud-technologies,cloud technologies,essential
ICT network administrator,quality-assurance-methodologies,quality assurance methodologies,essential
ICT network administrator,ict-performance-analysis-methods,ICT performance analysis methods,essential
ICT network administrator,provide-technical-documentation,provide technical documentation,essential
ICT network administrator,define-firewall-rules,define firewall rules,essential
ICT network administrator,implement-ict-safety-policies,implement ICT safety policies,essential
ICT network administrator,design-computer-network,design computer network,essential
ICT network administrator,use-back-up-and-recovery-tools,use back-up and recovery tools,essential
ICT network administrator,interpret-technical-texts,interpret technical texts,essential
ICT network administrator,forecast-future-ict-network-needs,forecast future ICT network needs,essential
ICT network administrator,apply-ict-system-usage-policies,apply ICT system usage policies,essential
ICT network administrator,implement-a-virtual-private-network,implement a virtual private network,essential
ICT network administrator,manage-ict-virtualisation-environments,manage ICT virtualisation environments,essential
ICT network administrator,adjust-ict-system-capacity,adjust ICT system capacity,essential
ICT network administrator,maintain-internet-protocol-configuration,maintain internet protocol configuration,essential
ICT network administrator,implement-anti-virus-software,implement anti-virus software,essential
ICT network administrator,implement-ict-network-diagnostic-tools,implement ICT network diagnostic tools,essential
ICT network administrator,perform-backups,perform backups,essential
ICT network administrator,analyse-network-bandwidth-requirements,analyse network bandwidth requirements,essential
ICT network administrator,implement-a-firewall,implement a firewall,essential
ICT network administrator,integrate-system-components,integrate system components,essential
ICT network administrator,manage-email-hosting-service,manage email hosting service,essential
ICT network administrator,haskell,Haskell,optional
ICT network administrator,erlang,Erlang,optional
ICT network administrator,sas-language,SAS language,optional
ICT network administrator,ruby-computer-programming,Ruby (computer programming),optional
ICT network administrator,common-lisp,Common Lisp,optional
ICT network administrator,lisp,Lisp,optional
ICT network administrator,apache-tomcat,Apache Tomcat,optional
ICT network administrator,visual-studio-net,Visual Studio .NET,optional
ICT network administrator,java-computer-programming,Java (computer programming),optional
ICT network administrator,prolog-computer-programming,Prolog (computer programming),optional
ICT network administrator,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
ICT network administrator,organisational-policies,organisational policies,optional
ICT network administrator,javascript,JavaScript,optional
ICT network administrator,perl,Perl,optional
ICT network administrator,smalltalk-computer-programming,Smalltalk (computer programming),optional
ICT network administrator,php,PHP,optional
ICT network administrator,assembly-computer-programming,Assembly (computer programming),optional
ICT network administrator,c-2,C#,optional
ICT network administrator,r,R,optional
ICT network administrator,groovy,Groovy,optional
ICT network administrator,proxy-servers,proxy servers,optional
ICT network administrator,asp-net,ASP.NET,optional
ICT network administrator,apl,APL,optional
ICT network administrator,cisco,Cisco,optional
ICT network administrator,microsoft-visual-c,Microsoft Visual C++,optional
ICT network administrator,typescript,TypeScript,optional
ICT network administrator,windows-phone,Windows Phone,optional
ICT network administrator,mobile-operating-systems,mobile operating systems,optional
ICT network administrator,coffeescript,CoffeeScript,optional
ICT network administrator,objective-c,Objective-C,optional
ICT network administrator,ml-computer-programming,ML (computer programming),optional
ICT network administrator,ajax,AJAX,optional
ICT network administrator,c,C++,optional
ICT network administrator,blackberry,BlackBerry,optional
ICT network administrator,sap-r3,SAP R3,optional
ICT network administrator,swift-computer-programming,Swift (computer programming),optional
ICT network administrator,matlab,MATLAB,optional
ICT network administrator,ict-system-user-requirements,ICT system user requirements,optional
ICT network administrator,python-computer-programming,Python (computer programming),optional
ICT network administrator,ios,iOS,optional
ICT network administrator,scratch-computer-programming,Scratch (computer programming),optional
ICT network administrator,android-mobile-operating-systems,Android (mobile operating systems),optional
ICT network administrator,vbscript,VBScript,optional
ICT network administrator,cobol,COBOL,optional
ICT network administrator,pascal-computer-programming,Pascal (computer programming),optional
ICT network administrator,abap,ABAP,optional
ICT network administrator,operating-systems,operating systems,optional
ICT network administrator,scala,Scala,optional
ICT network administrator,apply-system-organisational-policies,apply system organisational policies,optional
ICT network administrator,prepare-licence-agreements,prepare licence agreements,optional
ICT network administrator,utilise-computer-aided-software-engineering-tools,utilise computer-aided software engineering tools,optional
ICT network administrator,optimise-choice-of-ict-solution,optimise choice of ICT solution,optional
ICT network administrator,provide-ict-system-training,provide ICT system training,optional
ICT network administrator,execute-ict-audits,execute ICT audits,optional
ICT network administrator,remove-computer-virus-or-malware-from-a-computer,remove computer virus or malware from a computer,optional
ICT network administrator,acquire-system-component,acquire system component,optional
ICT network administrator,safeguard-online-privacy-and-identity,safeguard online privacy and identity,optional
ICT network administrator,implement-spam-protection,implement spam protection,optional
ICT network administrator,automate-cloud-tasks,automate cloud tasks,optional
ICT network administrator,provide-technical-training,provide technical training,optional
ICT network administrator,maintain-ict-server,maintain ICT server,optional
chief information officer,information-structure,information structure,essential
chief information officer,systems-development-life-cycle,systems development life-cycle,essential
chief information officer,information-architecture,information architecture,essential
chief information officer,software-architecture-models,software architecture models,essential
chief information officer,decision-support-systems,decision support systems,essential
chief information officer,attack-vectors,attack vectors,essential
chief information officer,software-design-methodologies,software design methodologies,essential
chief information officer,market-analysis,market analysis,essential
chief information officer,ict-project-management-methodologies,ICT project management methodologies,essential
chief information officer,carry-out-strategic-research,carry out strategic research,essential
chief information officer,define-technology-strategy,define technology strategy,essential
chief information officer,optimise-choice-of-ict-solution,optimise choice of ICT solution,essential
chief information officer,use-different-communication-channels,use different communication channels,essential
chief information officer,implement-ict-risk-management,implement ICT risk management,essential
chief information officer,monitor-technology-trends,monitor technology trends,essential
chief information officer,forecast-future-ict-network-needs,forecast future ICT network needs,essential
chief information officer,maintain-plan-for-continuity-of-operations,maintain plan for continuity of operations,essential
chief information officer,manage-software-releases,manage software releases,essential
chief information officer,coordinate-technological-activities,coordinate technological activities,essential
chief information officer,ensure-adherence-to-organisational-ict-standards,ensure adherence to organisational ICT standards,essential
chief information officer,review-development-process-of-an-organisation,review development process of an organisation,essential
chief information officer,utilise-decision-support-system,utilise decision support system,essential
chief information officer,implement-corporate-governance,implement corporate governance,essential
chief information officer,haskell,Haskell,optional
chief information officer,incremental-development,Incremental development,optional
chief information officer,erlang,Erlang,optional
chief information officer,sas-language,SAS language,optional
chief information officer,agile-project-management,Agile project management,optional
chief information officer,ruby-computer-programming,Ruby (computer programming),optional
chief information officer,common-lisp,Common Lisp,optional
chief information officer,lisp,Lisp,optional
chief information officer,visual-studio-net,Visual Studio .NET,optional
chief information officer,java-computer-programming,Java (computer programming),optional
chief information officer,computer-programming,computer programming,optional
chief information officer,prolog-computer-programming,Prolog (computer programming),optional
chief information officer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
chief information officer,iterative-development,Iterative development,optional
chief information officer,javascript,JavaScript,optional
chief information officer,perl,Perl,optional
chief information officer,smalltalk-computer-programming,Smalltalk (computer programming),optional
chief information officer,php,PHP,optional
chief information officer,assembly-computer-programming,Assembly (computer programming),optional
chief information officer,spiral-development,Spiral development,optional
chief information officer,c-2,C#,optional
chief information officer,internet-governance,internet governance,optional
chief information officer,r,R,optional
chief information officer,groovy,Groovy,optional
chief information officer,asp-net,ASP.NET,optional
chief information officer,apl,APL,optional
chief information officer,waterfall-development,Waterfall development,optional
chief information officer,engineering-processes,engineering processes,optional
chief information officer,microsoft-visual-c,Microsoft Visual C++,optional
chief information officer,typescript,TypeScript,optional
chief information officer,world-wide-web-consortium-standards,World Wide Web Consortium standards,optional
chief information officer,rapid-application-development,Rapid application development,optional
chief information officer,coffeescript,CoffeeScript,optional
chief information officer,objective-c,Objective-C,optional
chief information officer,ml-computer-programming,ML (computer programming),optional
chief information officer,ajax,AJAX,optional
chief information officer,c,C++,optional
chief information officer,sap-r3,SAP R3,optional
chief information officer,swift-computer-programming,Swift (computer programming),optional
chief information officer,matlab,MATLAB,optional
chief information officer,ict-architectural-frameworks,ICT architectural frameworks,optional
chief information officer,python-computer-programming,Python (computer programming),optional
chief information officer,scratch-computer-programming,Scratch (computer programming),optional
chief information officer,process-based-management,Process-based management,optional
chief information officer,lean-project-management,Lean project management,optional
chief information officer,agile-development,Agile development,optional
chief information officer,vbscript,VBScript,optional
chief information officer,cobol,COBOL,optional
chief information officer,pascal-computer-programming,Pascal (computer programming),optional
chief information officer,abap,ABAP,optional
chief information officer,prototyping-development,Prototyping development,optional
chief information officer,devops,DevOps,optional
chief information officer,scala,Scala,optional
chief information officer,administer-ict-system,administer ICT system,optional
chief information officer,implement-ict-safety-policies,implement ICT safety policies,optional
chief information officer,manage-budgets,manage budgets,optional
chief information officer,manage-staff,manage staff,optional
chief information officer,ensure-information-privacy,ensure information privacy,optional
chief information officer,deploy-ict-systems,deploy ICT systems,optional
chief information officer,oversee-development-of-software,oversee development of software,optional
chief information officer,safeguard-online-privacy-and-identity,safeguard online privacy and identity,optional
chief information officer,lead-technology-development-of-an-organisation,lead technology development of an organisation,optional
chief information officer,carry-out-statistical-forecasts,carry out statistical forecasts,optional
chief information officer,monitor-ict-research,monitor ICT research,optional
chief information officer,establish-an-ict-customer-support-process,establish an ICT customer support process,optional
user interface developer,software-ui-design-patterns,software UI design patterns,essential
user interface developer,computer-programming,computer programming,essential
user interface developer,web-programming,web programming,essential
user interface developer,world-wide-web-consortium-standards,World Wide Web Consortium standards,essential
user interface developer,integrated-development-environment-software,integrated development environment software,essential
user interface developer,graphics-editor-software,graphics editor software,essential
user interface developer,style-sheet-languages,style sheet languages,essential
user interface developer,use-an-application-specific-interface,use an application-specific interface,essential
user interface developer,use-software-design-patterns,use software design patterns,essential
user interface developer,use-methodologies-for-user-centered-design,use methodologies for user-centered design,essential
user interface developer,develop-software-prototype,develop software prototype,essential
user interface developer,interpret-technical-texts,interpret technical texts,essential
user interface developer,use-software-libraries,use software libraries,essential
user interface developer,design-graphics,design graphics,essential
user interface developer,analyse-software-specifications,analyse software specifications,essential
user interface developer,draw-design-sketches,draw design sketches,essential
user interface developer,design-user-interface,design user interface,essential
user interface developer,haskell,Haskell,optional
user interface developer,kdevelop,KDevelop,optional
user interface developer,erlang,Erlang,optional
user interface developer,sas-language,SAS language,optional
user interface developer,ruby-computer-programming,Ruby (computer programming),optional
user interface developer,common-lisp,Common Lisp,optional
user interface developer,apache-maven,Apache Maven,optional
user interface developer,lisp,Lisp,optional
user interface developer,sass,Sass,optional
user interface developer,visual-studio-net,Visual Studio .NET,optional
user interface developer,adobe-photoshop,Adobe Photoshop,optional
user interface developer,java-computer-programming,Java (computer programming),optional
user interface developer,drupal,Drupal,optional
user interface developer,less,LESS,optional
user interface developer,adobe-illustrator,Adobe Illustrator,optional
user interface developer,prolog-computer-programming,Prolog (computer programming),optional
user interface developer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
user interface developer,javascript,JavaScript,optional
user interface developer,perl,Perl,optional
user interface developer,smalltalk-computer-programming,Smalltalk (computer programming),optional
user interface developer,php,PHP,optional
user interface developer,xcode,Xcode,optional
user interface developer,assembly-computer-programming,Assembly (computer programming),optional
user interface developer,gimp-graphics-editor-software,GIMP (graphics editor software),optional
user interface developer,c-2,C#,optional
user interface developer,r,R,optional
user interface developer,groovy,Groovy,optional
user interface developer,asp-net,ASP.NET,optional
user interface developer,apl,APL,optional
user interface developer,ict-debugging-tools,ICT debugging tools,optional
user interface developer,puppet-tools-for-software-configuration-management,Puppet (tools for software configuration management),optional
user interface developer,staf,STAF,optional
user interface developer,vagrant,Vagrant,optional
user interface developer,eclipse-integrated-development-environment-software,Eclipse (integrated development environment software),optional
user interface developer,wordpress,WordPress,optional
user interface developer,ansible,Ansible,optional
user interface developer,nosql,NoSQL,optional
user interface developer,microsoft-visual-c,Microsoft Visual C++,optional
user interface developer,sketchbook-pro,SketchBook Pro,optional
user interface developer,typescript,TypeScript,optional
user interface developer,microsoft-visio,Microsoft Visio,optional
user interface developer,jsss,JSSS,optional
user interface developer,ajax-framework,Ajax Framework,optional
user interface developer,human-computer-interaction,human-computer interaction,optional
user interface developer,ict-project-management,ICT project management,optional
user interface developer,coffeescript,CoffeeScript,optional
user interface developer,objective-c,Objective-C,optional
user interface developer,javascript-framework,JavaScript Framework,optional
user interface developer,tools-for-software-configuration-management,tools for software configuration management,optional
user interface developer,ml-computer-programming,ML (computer programming),optional
user interface developer,augmented-reality,augmented reality,optional
user interface developer,synfig,Synfig,optional
user interface developer,ajax,AJAX,optional
user interface developer,c,C++,optional
user interface developer,sap-r3,SAP R3,optional
user interface developer,swift-computer-programming,Swift (computer programming),optional
user interface developer,matlab,MATLAB,optional
user interface developer,salt-tools-for-software-configuration-management,Salt (tools for software configuration management),optional
user interface developer,python-computer-programming,Python (computer programming),optional
user interface developer,scratch-computer-programming,Scratch (computer programming),optional
user interface developer,vbscript,VBScript,optional
user interface developer,software-interaction-design,software interaction design,optional
user interface developer,cobol,COBOL,optional
user interface developer,css,CSS,optional
user interface developer,pascal-computer-programming,Pascal (computer programming),optional
user interface developer,abap,ABAP,optional
user interface developer,jenkins-tools-for-software-configuration-management,Jenkins (tools for software configuration management),optional
user interface developer,scala,Scala,optional
user interface developer,provide-technical-documentation,provide technical documentation,optional
user interface developer,use-markup-languages,use markup languages,optional
user interface developer,design-interaction-model,design interaction model,optional
user interface developer,utilise-computer-aided-software-engineering-tools,utilise computer-aided software engineering tools,optional
user interface developer,debug-software,debug software,optional
user interface developer,use-concurrent-programming,use concurrent programming,optional
user interface developer,use-logic-programming,use logic programming,optional
user interface developer,use-object-oriented-programming,use object-oriented programming,optional
user interface developer,use-scripting-programming,use scripting programming,optional
user interface developer,use-query-languages,use query languages,optional
user interface developer,use-automatic-programming,use automatic programming,optional
user interface developer,create-flowchart-diagram,create flowchart diagram,optional
user interface developer,use-functional-programming,use functional programming,optional
ICT account manager,service-oriented-modelling,service-oriented modelling,essential
ICT account manager,accounting-techniques,accounting techniques,essential
ICT account manager,channel-marketing,channel marketing,essential
ICT account manager,guarantee-customer-satisfaction,guarantee customer satisfaction,essential
ICT account manager,apply-company-policies,apply company policies,essential
ICT account manager,implement-marketing-strategies,implement marketing strategies,essential
ICT account manager,maintain-relationship-with-customers,maintain relationship with customers,essential
ICT account manager,perform-data-analysis,perform data analysis,essential
ICT account manager,perform-customers-needs-analysis,perform customers’ needs analysis,essential
ICT account manager,implement-customer-follow-up,implement customer follow-up,essential
ICT account manager,manage-contracts,manage contracts,essential
ICT account manager,use-customer-relationship-management-software,use customer relationship management software,essential
ICT account manager,develop-account-strategy,develop account strategy,essential
ICT account manager,implement-sales-strategies,implement sales strategies,essential
ICT account manager,identify-new-business-opportunities,identify new business opportunities,essential
